AL032024,              CHRIS,      4,
20241010, 1200,  , HU, 29.0N,  79.5W,  65,  983,  270,  180,  120,  200,   80,   80,   80,   90,    0,   50,    0,    0,   50
20241010, 1800,  , EX, 29.5N,  77.5W,  60,  984,  270,  160,  160,  220,  100,  100,   90,  110,    0,    0,    0,    0,   50
20241011, 0000,  , EX, 29.5N,  75.0W,  60,  986,  240,  160,  180,  220,   90,   90,   80,  100,    0,    0,    0,    0,   50
20241011, 0600,  , EX, 29.5N,  72.4W,  55,  993,  200,  150,  210,  200,   90,   50,   80,   90,    0,    0,    0,    0,   50
20241011, 1200,  , EX, 29.5N,  69.3W,  55,  997,  200,  140,  240,  180,   70,    0,   70,   70,    0,    0,    0,    0,   50
20241011, 1800,  , EX, 29.3N,  65.9W,  50,  999,  200,  140,  240,  180,   50,    0,   50,   50,    0,    0,    0,    0,   50
AL152024,             NADINE,      8,
20241018, 1800,  , DB, 17.2N,  84.8W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,  120
20241019, 0000,  , TS, 17.3N,  85.5W,  35, 1004,  180,    0,    0,  180,    0,    0,    0,    0,    0,    0,    0,    0,  120
20241019, 0600,  , TS, 17.4N,  86.4W,  40, 1004,  240,    0,    0,  210,    0,    0,    0,    0,    0,    0,    0,    0,  100
20241019, 1200,  , TS, 17.4N,  87.5W,  45, 1003,  180,   30,    0,  120,    0,    0,    0,    0,    0,    0,    0,    0,   50
20241019, 1600, L, TS, 17.5N,  88.2W,  50, 1002,   90,   30,    0,   60,   30,    0,    0,    0,    0,    0,    0,    0,   30
20241019, 1800,  , TS, 17.5N,  88.7W,  45, 1004,   60,    0,    0,   30,    0,    0,    0,    0,    0,    0,    0,    0,   40
20241020, 0000,  , TD, 17.3N,  90.0W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60
20241020, 0600,  , LO, 17.1N,  91.2W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   90
AL162024,              OSCAR,     17,
20241019, 0000,  , TS, 21.0N,  66.5W,  35, 1007,   20,    0,    0,   20,    0,    0,    0,    0,    0,    0,    0,    0,   20
20241019, 0600,  , TS, 21.2N,  68.2W,  45, 1005,   30,   20,    0,   20,    0,    0,    0,    0,    0,    0,    0,    0,   10
20241019, 1200,  , TS, 21.3N,  69.8W,  55,  996,   40,   30,   30,   40,   10,    0,    0,   10,    0,    0,    0,    0,    5
20241019, 1800,  , HU, 21.4N,  70.6W,  70,  989,   40,   30,   30,   40,   20,   10,   10,   20,    5,    5,    0,    5,    5
20241019, 2015, L, HU, 21.5N,  71.1W,  75,  987,   40,   30,   30,   40,   20,   10,   10,   20,    5,    5,    0,    5,    5
20241020, 0000,  , HU, 21.5N,  71.7W,  75,  987,   40,   30,   30,   40,   20,   10,   10,   20,    5,    5,    0,    5,    5
20241020, 0600,  , HU, 21.1N,  72.7W,  70,  988,   40,   30,   30,   40,   20,   10,   10,   20,    5,    5,    0,    5,    5
20241020, 1200,  , HU, 20.8N,  73.6W,  70,  986,   40,   30,   30,   40,   20,   10,   10,   20,   10,    5,    0,   10,    5
20241020, 1800,  , HU, 20.5N,  74.0W,  75,  984,   40,   30,   30,   40,   20,   10,   10,   20,   10,    5,    5,   10,    5
20241020, 2200, L, HU, 20.3N,  74.4W,  75,  984,   40,   30,   30,   40,   20,   10,   10,   20,   10,    5,    5,   10,    5
20241021, 0000,  , HU, 20.2N,  74.5W,  65,  988,   40,   50,   30,   40,   20,   10,   10,   20,   10,    0,    0,    0,   10
20241021, 0600,  , TS, 20.1N,  75.0W,  50,  996,   40,   60,   40,   40,   20,   20,    0,    0,    0,    0,    0,    0,   20
20241021, 1200,  , TS, 20.3N,  75.4W,  40, 1000,   60,   70,    0,   40,    0,    0,    0,    0,    0,    0,    0,    0,   40
20241021, 1800,  , TS, 20.7N,  75.9W,  35, 1003,   80,   80,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60
20241022, 0000,  , TS, 21.5N,  75.6W,  35, 1005,   90,   90,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   60
20241022, 0600,  , TS, 22.2N,  75.1W,  35, 1006,   90,   90,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   70
20241022, 1200,  , TS, 22.7N,  74.6W,  35, 1007,   90,   90,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,   80
